YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,WN,2373,N237WN,HOU,MCO,0700,0700,0711,130,103,849,0954,1010,1004,0,0,,,,,,
2015,1,1,4,UA,1195,N57864,MCO,SFO,0700,1228,1241,360,317,2446,1458,1000,1506,0,0,,0,0,0,306,0
2015,1,1,4,UA,1697,N14107,EWR,DEN,0700,0706,0725,270,250,1605,0935,0930,0943,0,0,,,,,,
2015,1,1,4,US,424,N161UW,ORD,PHX,0700,0658,0708,243,212,1440,0940,1003,0958,0,0,,,,,,
2015,1,1,4,US,461,N540UW,ATL,CLT,0700,0658,0713,72,38,226,0751,0812,0801,0,0,,,,,,
2015,1,1,4,US,568,N565UW,SLC,PHX,0700,0701,0730,109,68,507,0838,0849,0850,0,0,,,,,,
2015,1,1,4,US,590,N758US,BOI,PHX,0700,0659,0729,128,97,735,0906,0908,0910,0,0,,,,,,
2015,1,1,4,US,621,N185UW,DCA,PHX,0700,0701,0716,320,306,1979,1022,1020,1025,0,0,,,,,,
2015,1,1,4,AA,9,N792AA,JFK,LAX,0700,0649,0711,380,368,2475,1019,1020,1026,0,0,,,,,,
2015,1,1,4,AA,17,N019AA,ATL,MIA,0700,0656,0711,112,82,594,0833,0852,0842,0,0,,,,,,
2015,1,1,4,AA,118,N788AA,LAX,JFK,0700,0650,0703,325,268,2475,1431,1525,1436,0,0,,,,,,
2015,1,1,4,AA,68,N5EGAA,SFO,MIA,0700,0703,0717,324,295,2585,1512,1524,1520,0,0,,,,,,
2015,1,1,4,AA,201,N3LJAA,BOS,LAX,0700,0653,0709,395,390,2611,1039,1035,1045,0,0,,,,,,
2015,1,1,4,AA,204,N5DXAA,MIA,LAS,0700,0657,0717,328,308,2174,0925,0928,0934,0,0,,,,,,
2015,1,1,4,AA,309,N4YDAA,DFW,BNA,0700,0652,0723,100,74,631,0837,0840,0844,0,0,,,,,,
2015,1,1,4,AA,315,N3MAAA,LGA,ORD,0700,0658,0714,165,136,733,0830,0845,0843,0,0,,,,,,
2015,1,1,4,AA,1242,N489AA,FAT,DFW,0700,0745,0757,195,170,1313,1247,1215,1300,0,0,,0,0,45,0,0
2015,1,1,4,AA,1247,N3CHAA,BOS,ORD,0700,0659,0725,185,149,867,0854,0905,0910,0,0,,,,,,
2015,1,1,4,AA,1258,N491AA,LAS,DFW,0700,0656,0713,165,136,1055,1129,1145,1139,0,0,,,,,,
2015,1,1,4,AA,1273,N023AA,MIA,IAH,0700,0823,0841,178,155,964,1016,0858,1050,0,0,,29,0,83,0,0
2015,1,1,4,AA,1354,N504AA,DFW,MCO,0700,0655,0712,150,123,985,1015,1030,1019,0,0,,,,,,
2015,1,1,4,AA,1529,N5DHAA,MCO,LAX,0700,0658,0713,335,306,2218,0919,0935,0926,0,0,,,,,,
2015,1,1,4,AA,1582,N5EYAA,MIA,BOS,0700,0656,0706,193,167,1258,0953,1013,0958,0,0,,,,,,
2015,1,1,4,AA,1699,N425AA,TPA,DFW,0700,0656,0659,170,150,929,0829,0850,0840,0,0,,,,,,
2015,1,1,4,AA,1507,N3KXAA,SEA,DFW,0700,0656,0708,230,213,1660,1241,1250,1314,0,0,,24,0,0,0,0
2015,1,1,4,AA,1513,N008AA,DFW,ATL,0700,0655,0706,125,89,731,0935,1005,0940,0,0,,,,,,
2015,1,1,4,AA,1648,N571AA,TUS,DFW,0700,,,130,,813,,1010,,0,1,B,,,,,
2015,1,1,4,AA,2291,N859AA,DFW,MIA,0700,,,163,,1121,,1043,,0,1,B,,,,,
2015,1,1,4,AA,2451,N3HTAA,LGA,MIA,0700,0656,0708,197,151,1096,0939,1017,0957,0,0,,,,,,
2015,1,1,4,AS,17,N419AS,EWR,SEA,0700,0701,0714,371,356,2402,1010,1011,1015,0,0,,,,,,
2015,1,1,4,AS,39,N459AS,MSP,SEA,0700,0655,0708,225,197,1399,0825,0845,0831,0,0,,,,,,
2015,1,1,4,AS,112,N527AS,ANC,SEA,0700,0653,0709,210,179,1448,1108,1130,1115,0,0,,,,,,
2015,1,1,4,AS,311,N705AS,PSP,SFO,0700,0651,0701,95,67,421,0808,0835,0816,0,0,,,,,,
2015,1,1,4,AS,313,N703AS,SFO,SEA,0700,0651,0709,120,97,679,0846,0900,0852,0,0,,,,,,
2015,1,1,4,AS,405,N565AS,SJC,PDX,0700,0655,0707,105,88,569,0835,0845,0840,0,0,,,,,,
2015,1,1,4,AS,415,N413AS,PDX,SEA,0700,0658,0720,50,28,129,0748,0750,0759,0,0,,,,,,
2015,1,1,4,AS,445,N579AS,LAX,SEA,0700,0655,0710,170,139,954,0929,0950,0935,0,0,,,,,,
2015,1,1,4,AS,466,N309AS,SEA,LAX,0700,0656,0726,165,124,954,0930,0945,0939,0,0,,,,,,
2015,1,1,4,AS,519,N614AS,SNA,SEA,0700,0645,0708,180,147,978,0935,1000,0940,0,0,,,,,,
2015,1,1,4,AS,531,N529AS,BUR,SEA,0700,0904,0914,150,132,937,1126,0930,1130,0,0,,0,0,0,0,120
2015,1,1,4,AS,615,N320AS,LAS,SEA,0700,0659,0714,154,126,867,0920,0934,0927,0,0,,,,,,
2015,1,1,4,AS,663,N536AS,PHX,PDX,0700,0653,0702,168,142,1009,0824,0848,0828,0,0,,,,,,
2015,1,1,4,AS,722,N403AS,SLC,LAX,0700,0717,0741,125,82,590,0803,0805,0810,0,0,,,,,,
2015,1,1,4,AS,833,N566AS,PDX,HNL,0700,0657,0712,370,336,2603,1048,1110,1053,0,0,,,,,,
2015,1,1,4,AS,847,N558AS,SAN,OGG,0700,0656,0715,357,362,2541,1117,1057,1121,0,0,,24,0,0,0,0
2015,1,1,4,AS,883,N531AS,OAK,LIH,0700,0649,0701,344,320,2457,1021,1044,1026,0,0,,,,,,
2015,1,1,4,B6,288,N806JB,LAX,BOS,0700,0653,0709,319,272,2611,1441,1519,1445,0,0,,,,,,
2015,1,1,4,B6,289,N373JB,BOS,DCA,0700,0650,0703,111,68,399,0811,0851,0814,0,0,,,,,,
2015,1,1,4,B6,619,N638JB,BOS,SAN,0700,0657,0712,396,373,2588,1025,1036,1029,0,0,,,,,,
2015,1,1,4,B6,723,N804JB,DCA,MCO,0700,0652,0705,143,111,759,0856,0923,0902,0,0,,,,,,
2015,1,1,4,B6,1109,N651JB,BOS,JAX,0700,0913,0940,188,156,1010,1216,1008,1219,0,0,,0,0,131,0,0
2015,1,1,4,B6,1121,N561JB,PDX,LGB,0700,0649,0702,136,110,846,0852,0916,0856,0,0,,,,,,
2015,1,1,4,B6,1031,N339JB,BOS,HOU,0700,0656,0710,276,255,1609,1025,1036,1026,0,0,,,,,,
2015,1,1,4,B6,1039,N296JB,BOS,AUS,0700,0700,0716,295,269,1698,1045,1055,1049,0,0,,,,,,
2015,1,1,4,B6,2007,N594JB,PIT,FLL,0700,0654,0709,168,131,994,0920,0948,0925,0,0,,,,,,
2015,1,1,4,DL,364,N547US,SEA,LAX,0700,0712,0721,153,118,954,0919,0933,0929,0,0,,,,,,
2015,1,1,4,DL,400,N381DN,PDX,JFK,0700,0657,0710,313,268,2454,1438,1513,1445,0,0,,,,,,
2015,1,1,4,DL,424,N194DN,JFK,LAX,0700,0702,0726,400,356,2475,1022,1040,1030,0,0,,,,,,
2015,1,1,4,DL,822,N3743H,SEA,DTW,0700,0652,0713,255,213,1927,1346,1415,1352,0,0,,,,,,
2015,1,1,4,DL,854,N667DN,SFO,DTW,0700,0701,0715,273,247,2079,1422,1433,1428,0,0,,,,,,
2015,1,1,4,DL,872,N938DN,DCA,ATL,0700,0703,0717,126,83,547,0840,0906,0845,0,0,,,,,,
2015,1,1,4,DL,1183,N987DL,ORF,ATL,0700,0701,0731,120,88,516,0859,0900,0904,0,0,,,,,,
2015,1,1,4,DL,1280,N906DE,DAB,ATL,0700,0658,0709,88,61,366,0810,0828,0814,0,0,,,,,,
2015,1,1,4,DL,1305,N357NW,PBI,ATL,0700,0659,0720,109,77,545,0837,0849,0846,0,0,,,,,,
2015,1,1,4,DL,1440,N3766,SLC,MSP,0700,0657,0717,163,134,991,1031,1043,1037,0,0,,,,,,
2015,1,1,4,DL,1453,N589NW,SEA,MSP,0700,0656,0709,196,162,1399,1151,1216,1159,0,0,,,,,,
2015,1,1,4,AA,1461,N4YRAA,DAY,DFW,0700,0700,0713,175,135,861,0828,0855,0835,0,0,,,,,,
2015,1,1,4,DL,1971,N934DN,MSP,PHX,0700,0659,0712,214,180,1276,0912,0934,0916,0,0,,,,,,
2015,1,1,4,DL,2017,N326US,LGA,PBI,0700,0657,0709,189,147,1035,0936,1009,0938,0,0,,,,,,
2015,1,1,4,DL,2123,N913DE,RSW,LGA,0700,0657,0709,169,138,1080,0927,0949,0932,0,0,,,,,,
2015,1,1,4,DL,2151,N329NW,MIA,LGA,0700,0657,0715,179,145,1096,0940,0959,0957,0,0,,,,,,
2015,1,1,4,DL,2180,N938DL,CLE,ATL,0700,0659,0708,125,80,554,0828,0905,0832,0,0,,,,,,
2015,1,1,4,DL,2351,N911DE,PBI,LGA,0700,0656,0711,168,143,1035,0934,0948,1001,0,0,,,,,,
2015,1,1,4,DL,2365,N399DA,JFK,SJU,0700,0659,0732,230,180,1598,1132,1150,1139,0,0,,,,,,
2015,1,1,4,DL,2539,N353NW,MKE,ATL,0700,0707,0719,128,87,669,0946,1008,1000,0,0,,,,,,
2015,1,1,4,B6,2784,N283JB,RDU,BOS,0700,0647,0732,109,93,612,0905,0849,0910,0,0,,21,0,0,0,0
2015,1,1,4,DL,46,N704X,JFK,SFO,0700,0700,0733,403,343,2586,1016,1043,1026,0,0,,,,,,
2015,1,1,4,DL,1498,N958AT,FLL,LGA,0700,0700,0714,174,143,1076,0937,0954,0943,0,0,,,,,,
2015,1,1,4,DL,1506,N812DN,LAX,DTW,0700,0653,0708,267,232,1979,1400,1427,1405,0,0,,,,,,
2015,1,1,4,DL,1795,N3757D,LAS,JFK,0700,0654,0705,285,237,2248,1402,1445,1410,0,0,,,,,,
2015,1,1,4,DL,1894,N6704Z,MSP,MIA,0700,0704,0721,226,175,1501,1116,1146,1120,0,0,,,,,,
2015,1,1,4,DL,1925,N534US,MSP,RSW,0700,0659,0715,210,169,1416,1104,1130,1110,0,0,,,,,,
2015,1,1,4,AA,2393,N3APAA,JFK,MCO,0700,0857,0936,185,141,944,1157,1005,1202,0,0,,0,0,117,0,0
2015,1,1,4,EV,4513,N14950,CLE,ORD,0700,0657,0714,93,62,315,0716,0733,0722,0,0,,,,,,
2015,1,1,4,EV,4524,N14974,LFT,IAH,0700,0707,0717,65,52,201,0809,0805,0817,0,0,,,,,,
2015,1,1,4,EV,4871,N878AS,SHV,ATL,0700,0704,0717,99,83,551,0940,0939,0945,0,0,,,,,,
2015,1,1,4,EV,4987,N710EV,ROC,LGA,0700,0652,0715,87,40,254,0755,0827,0801,0,0,,,,,,
2015,1,1,4,EV,5423,N724EV,CID,MSP,0700,0654,0723,79,42,220,0805,0819,0810,0,0,,,,,,
2015,1,1,4,EV,5755,N834AS,PVD,ORD,0700,0658,0708,176,157,849,0845,0856,0859,0,0,,,,,,
2015,1,1,4,F9,1061,N201FR,ORD,PHX,0700,0649,0702,230,232,1440,0954,0950,1000,0,0,,,,,,
2015,1,1,4,F9,1120,N208FR,CLE,RSW,0700,0701,0710,170,136,1025,0926,0950,0933,0,0,,,,,,
2015,1,1,4,F9,676,N908FR,DEN,MCO,0700,0802,0814,205,180,1546,1314,1225,1323,0,0,,0,0,58,0,0
2015,1,1,4,F9,681,N928FR,MCO,DEN,0700,0658,0715,253,227,1546,0902,0913,0912,0,0,,,,,,
2015,1,1,4,MQ,2841,N667MQ,DFW,DSM,0700,0704,0733,108,80,624,0853,0848,0858,0,0,,,,,,
2015,1,1,4,MQ,2852,N625MQ,GRK,DFW,0700,,,55,,134,,0755,,0,1,B,,,,,
2015,1,1,4,MQ,2871,N645MQ,PNS,DFW,0700,,,130,,604,,0910,,0,1,B,,,,,
2015,1,1,4,MQ,3024,N611MQ,GJT,DFW,0700,,,145,,773,,1025,,0,1,B,,,,,
2015,1,1,4,MQ,3051,N802MQ,HPN,ORD,0700,0655,0706,175,135,738,0821,0855,0833,0,0,,,,,,
2015,1,1,4,MQ,2991,N686MQ,BMI,DFW,0700,,,145,,690,,0925,,0,1,B,,,,,
2015,1,1,4,MQ,3362,N507MQ,DFW,MAF,0700,,,68,,309,,0808,,0,1,B,,,,,
2015,1,1,4,NK,231,N620NK,ATL,FLL,0700,0725,0735,108,80,581,0855,0848,0905,0,0,,17,0,0,0,0
2015,1,1,4,NK,259,N532NK,ACY,FLL,0700,0655,0717,168,132,977,0929,0948,0936,0,0,,,,,,
2015,1,1,4,NK,183,N521NK,LBE,RSW,0700,0655,0706,150,135,956,0921,0930,0928,0,0,,,,,,
2015,1,1,4,NK,193,N502NK,IAH,LAS,0700,0743,0757,200,167,1222,0844,0820,0849,0,0,,29,0,0,0,0
2015,1,1,4,NK,198,N621NK,FLL,MCO,0700,0712,0731,57,32,177,0803,0757,0813,0,0,,16,0,0,0,0
2015,1,1,4,NK,610,N608NK,FLL,BOS,0700,0704,0719,184,169,1237,1008,1004,1014,0,0,,,,,,
2015,1,1,4,OO,6194,N758SK,ASE,DEN,0700,0704,0724,59,27,125,0751,0759,0758,0,0,,,,,,
2015,1,1,4,OO,6272,N915SW,BUR,SFO,0700,0650,0718,86,61,326,0819,0826,0825,0,0,,,,,,
2015,1,1,4,OO,3479,N218AG,SAN,SLC,0700,0721,0738,110,93,626,1011,0950,1020,0,0,,9,0,21,0,0
2015,1,1,4,HA,217,N485HA,KOA,HNL,0700,0656,0703,42,31,163,0734,0742,0741,0,0,,,,,,
2015,1,1,4,OO,4623,N812SK,SEA,PDX,0700,0647,0733,60,29,129,0802,0800,0807,0,0,,,,,,
2015,1,1,4,OO,5471,N576SW,RKS,DEN,0700,,,87,,260,,0827,,0,1,C,,,,,
2015,1,1,4,OO,5632,N566SW,SBA,SFO,0700,0656,0716,98,74,262,0830,0838,0839,0,0,,,,,,
2015,1,1,4,OO,6225,N124SY,BOI,ORD,0700,0710,0732,209,182,1437,1134,1129,1137,0,0,,,,,,
2015,1,1,4,OO,7382,N659BR,CPR,SLC,0700,0656,0720,114,48,320,0808,0854,0813,0,0,,,,,,
2015,1,1,4,OO,5633,N479CA,COS,DEN,0701,0656,0715,52,20,73,0735,0753,0745,0,0,,,,,,
2015,1,1,4,UA,296,N470UA,ORD,DEN,0702,0706,0729,165,131,888,0840,0847,0845,0,0,,,,,,
2015,1,1,4,UA,656,N402UA,PHX,ORD,0702,0726,0828,199,154,1440,1202,1121,1219,0,0,,34,0,0,0,24
2015,1,1,4,UA,1441,N38417,MSY,IAH,0702,0706,0715,78,59,305,0814,0820,0819,0,0,,,,,,
2015,1,1,4,UA,1764,N14228,CLE,RSW,0702,0701,0713,178,136,1025,0929,1000,0932,0,0,,,,,,
2015,1,1,4,AA,130,N012AA,MIA,TPA,0702,,,64,,204,,0806,,0,1,A,,,,,
2015,1,1,4,EV,4221,N14570,BTR,IAH,0702,0653,0703,73,63,253,0806,0815,0816,0,0,,,,,,
2015,1,1,4,EV,6159,N48901,BTV,ORD,0704,0703,0715,156,138,763,0833,0840,0842,0,0,,,,,,
2015,1,1,4,NK,410,N630NK,FLL,BWI,0704,0705,0718,145,130,925,0928,0929,0937,0,0,,,,,,
2015,1,1,4,OO,6382,N824AS,SFO,BOI,0704,0733,0745,102,84,522,1009,0946,1013,0,0,,0,0,24,3,0
2015,1,1,4,UA,761,N549UA,ORD,SFO,0705,0713,0727,280,238,1846,0925,0945,0933,0,0,,,,,,
2015,1,1,4,VX,12,N842VA,SFO,JFK,0705,0702,0712,329,299,2586,1511,1534,1522,0,0,,,,,,
2015,1,1,4,WN,2851,N217JC,BDL,FLL,0705,0703,0710,195,164,1173,0954,1020,1006,0,0,,,,,,
2015,1,1,4,WN,1108,N625SW,BWI,FLL,0705,0700,0710,155,132,925,0922,0940,0928,0,0,,,,,,
2015,1,1,4,WN,1432,N346SW,CMH,TPA,0705,0705,0721,145,114,829,0915,0930,0920,0,0,,,,,,
2015,1,1,4,WN,1863,N253WN,DAL,BWI,0705,0703,0712,170,131,1209,1023,1055,1025,0,0,,,,,,
2015,1,1,4,WN,665,N684WN,DAL,STL,0705,,,95,,546,,0840,,0,1,A,,,,,
2015,1,1,4,WN,323,N340LV,FLL,BWI,0705,0659,0716,155,129,925,0925,0940,0931,0,0,,,,,,
2015,1,1,4,WN,2041,N8317M,MCO,LAS,0705,0659,0711,315,285,2039,0856,0920,0923,0,0,,,,,,
2015,1,1,4,WN,4649,N8302F,MDW,MCO,0705,0705,0714,165,123,990,1017,1050,1024,0,0,,,,,,
2015,1,1,4,WN,893,N737JW,OAK,HOU,0705,0709,0717,220,212,1642,1249,1245,1253,0,0,,,,,,
2015,1,1,4,WN,552,N291WN,SAT,ELP,0705,0734,0745,95,81,496,0806,0740,0810,0,0,,1,0,29,0,0
2015,1,1,4,WN,3239,N905WN,TPA,BWI,0705,0703,0712,140,111,842,0903,0925,0907,0,0,,,,,,
2015,1,1,4,WN,1912,N554WN,TUS,DEN,0705,0658,0716,110,83,639,0839,0855,0846,0,0,,,,,,
2015,1,1,4,UA,1660,N17730,SNA,EWR,0705,0658,0711,319,256,2434,1427,1524,1433,0,0,,,,,,
2015,1,1,4,US,445,N187US,RDU,CLT,0705,0657,0753,65,35,130,0828,0810,0833,0,0,,23,0,0,0,0
2015,1,1,4,US,556,N749US,MKE,PHX,0705,0707,0718,245,228,1460,1006,1010,1011,0,0,,,,,,
2015,1,1,4,US,605,N751UW,BWI,PHX,0705,0704,0722,311,313,1999,1035,1016,1039,0,0,,23,0,0,0,0
2015,1,1,4,AA,70,N5BTAA,SAN,DFW,0705,0659,0721,180,137,1171,1138,1205,1150,0,0,,,,,,
2015,1,1,4,AA,86,N3GTAA,PDX,ORD,0705,0701,0716,235,208,1739,1244,1300,1251,0,0,,,,,,
2015,1,1,4,AA,1099,N568AA,ORF,DFW,0705,0701,0729,220,195,1212,0944,0945,0955,0,0,,,,,,
2015,1,1,4,AA,1022,N4YUAA,OKC,DFW,0705,0710,0745,65,37,175,0822,0810,0832,0,0,,22,0,0,0,0
2015,1,1,4,AA,1232,N7BKAA,MIA,LAX,0705,0703,0725,343,305,2342,0930,0948,0940,0,0,,,,,,
2015,1,1,4,AA,1260,N5ETAA,MIA,JFK,0705,0701,0716,168,142,1089,0938,0953,0946,0,0,,,,,,
2015,1,1,4,AA,1564,N3JHAA,PHX,ORD,0705,0713,0727,200,158,1440,1105,1125,1115,0,0,,,,,,
2015,1,1,4,AA,2281,N4YCAA,IND,DFW,0705,0729,0751,155,126,761,0857,0840,0906,0,0,,2,0,24,0,0
2015,1,1,4,AA,2434,N575AA,CMH,DFW,0705,0658,0712,185,152,926,0844,0910,0856,0,0,,,,,,
2015,1,1,4,B6,279,N796JB,LAS,LGB,0705,0700,0715,65,40,231,0755,0810,0758,0,0,,,,,,
2015,1,1,4,B6,366,N644JB,LGB,SMF,0705,0655,0704,85,70,387,0814,0830,0818,0,0,,,,,,
2015,1,1,4,B6,1016,N309JB,FLL,JAX,0705,0702,0715,78,56,319,0811,0823,0815,0,0,,,,,,
2015,1,1,4,DL,1080,N952DN,STL,ATL,0705,0703,0715,99,62,484,0917,0944,0923,0,0,,,,,,
2015,1,1,4,DL,1996,N806DN,MSP,LGA,0705,0703,0713,166,113,1020,1006,1051,1029,0,0,,,,,,
2015,1,1,4,DL,2003,N940DL,LGA,MIA,0705,0701,0717,200,150,1096,0947,1025,0953,0,0,,,,,,
2015,1,1,4,DL,2054,N376DA,SEA,JFK,0705,0705,0716,312,270,2422,1446,1517,1455,0,0,,,,,,
2015,1,1,4,DL,2109,N550NW,SAN,DTW,0705,0703,0716,259,214,1956,1350,1424,1356,0,0,,,,,,
2015,1,1,4,DL,2412,N3738B,SLC,ATL,0705,0703,0723,222,180,1590,1223,1247,1231,0,0,,,,,,
2015,1,1,4,DL,2511,N933DN,MSP,TUS,0705,0703,0718,221,198,1298,0936,0946,0940,0,0,,,,,,
2015,1,1,4,DL,1614,N906DL,LIT,ATL,0705,0658,0711,100,58,453,0909,0945,0913,0,0,,,,,,
2015,1,1,4,DL,1879,N986AT,LGA,FLL,0705,0659,0723,199,154,1076,0957,1024,1000,0,0,,,,,,
2015,1,1,4,EV,2539,N880AS,FSD,DFW,0705,0713,0749,145,115,737,0944,0930,0951,0,0,,13,0,0,8,0
2015,1,1,4,MQ,2908,N697MQ,ABI,DFW,0705,,,55,,158,,0800,,0,1,B,,,,,
2015,1,1,4,MQ,3615,N696MQ,FAR,ORD,0705,0705,0723,125,75,557,0838,0910,0850,0,0,,,,,,
2015,1,1,4,OO,2585,N862AS,EUG,LAX,0705,0652,0716,140,104,748,0900,0925,0905,0,0,,,,,,
2015,1,1,4,OO,2582,N466SW,SJC,LAX,0705,0700,0712,85,50,308,0802,0830,0812,0,0,,,,,,
2015,1,1,4,OO,6466,N790SK,LAX,SLC,0705,0702,0713,111,92,590,0945,0956,0948,0,0,,,,,,
2015,1,1,4,B6,2101,N304JB,BUF,JFK,0706,0703,0724,92,59,301,0823,0838,0832,0,0,,,,,,
2015,1,1,4,HA,110,N486HA,LIH,HNL,0706,0853,0904,32,20,102,0924,0738,0929,0,0,,0,107,4,0,0
2015,1,1,4,B6,2084,N621JB,MCO,JFK,0708,0706,0725,147,124,944,0929,0935,0939,0,0,,,,,,
2015,1,1,4,EV,4197,N13964,SHV,IAH,0708,0706,0720,62,50,192,0810,0810,0818,0,0,,,,,,
2015,1,1,4,B6,52,N653JB,MCO,BOS,0709,0705,0745,166,152,1121,1017,0955,1024,0,0,,29,0,0,0,0
2015,1,1,4,HA,285,N480HA,OGG,HNL,0709,0703,0709,35,23,100,0732,0744,0738,0,0,,,,,,
2015,1,1,4,UA,112,N73270,LAS,IAH,0710,0707,0721,179,152,1222,1153,1209,1202,0,0,,,,,,
2015,1,1,4,UA,200,N772UA,GUM,HNL,0710,0801,0814,430,409,3801,1903,1820,1916,0,0,,5,0,51,0,0
2015,1,1,4,UA,405,N547UA,LAX,HNL,0710,0707,0719,350,333,2556,1052,1100,1058,0,0,,,,,,
2015,1,1,4,US,1956,N709UW,ORF,CLT,0710,0706,0732,90,59,290,0831,0840,0836,0,0,,,,,,
2015,1,1,4,WN,617,N720WN,AUS,BWI,0710,0709,0719,185,148,1342,1047,1115,1050,0,0,,,,,,
2015,1,1,4,WN,235,N691WN,CAK,BOS,0710,0709,0718,110,68,549,0826,0900,0833,0,0,,,,,,
2015,1,1,4,WN,3835,N8654B,CMH,RSW,0710,0725,0735,160,127,930,0942,0950,0947,0,0,,,,,,
2015,1,1,4,WN,2303,N8632A,DAL,LGA,0710,0709,0717,195,154,1381,1051,1125,1056,0,0,,,,,,
2015,1,1,4,WN,494,N738CB,LAS,SNA,0710,0706,0717,65,38,226,0755,0815,0800,0,0,,,,,,
2015,1,1,4,WN,435,N714CB,SAN,DAL,0710,0709,0723,170,145,1182,1148,1200,1153,0,0,,,,,,
2015,1,1,4,WN,691,N787SA,ONT,MDW,0710,0743,0751,230,204,1706,1315,1300,1322,0,0,,0,0,22,0,0
2015,1,1,4,UA,1556,N67815,PHX,DEN,0710,0742,0755,107,79,602,0914,0857,0922,0,0,,0,0,0,0,25
2015,1,1,4,US,493,N836AW,PIT,PHX,0710,0709,0716,294,282,1814,0958,1004,1002,0,0,,,,,,
2015,1,1,4,US,561,N539UW,MCO,PHX,0710,0705,0718,298,268,1849,0946,1008,0951,0,0,,,,,,
2015,1,1,4,AA,1482,N3DUAA,SFO,DFW,0710,0703,0719,210,185,1464,1224,1240,1237,0,0,,,,,,
2015,1,1,4,AA,1624,N508AA,PHX,DFW,0710,0721,0736,140,104,868,1020,1030,1027,0,0,,,,,,
2015,1,1,4,AA,2310,N4YTAA,DFW,DEN,0710,0719,0734,125,91,641,0805,0815,0814,0,0,,,,,,
2015,1,1,4,AS,55,N508AS,ANC,SCC,0710,0706,0721,106,85,627,0846,0856,0848,0,0,,,,,,
2015,1,1,4,AS,530,N457AS,SEA,ONT,0710,0709,0719,144,123,956,0922,0934,0926,0,0,,,,,,
2015,1,1,4,DL,987,N371NW,PHL,SLC,0710,0704,0715,313,272,1927,0947,1023,0957,0,0,,,,,,
2015,1,1,4,DL,2067,N955DN,CMH,ATL,0710,0708,0719,101,68,447,0827,0851,0833,0,0,,,,,,
2015,1,1,4,DL,2315,N917DE,CVG,ATL,0710,0708,0744,102,62,373,0846,0852,0849,0,0,,,,,,
2015,1,1,4,B6,2191,N507JB,BOS,TPA,0710,0708,0727,215,174,1185,1021,1045,1026,0,0,,,,,,
2015,1,1,4,DL,1575,N965DN,IND,ATL,0710,0706,0720,113,62,432,0822,0903,0825,0,0,,,,,,
2015,1,1,4,EV,5920,N13992,TVC,ORD,0710,0709,0735,80,44,224,0719,0730,0727,0,0,,,,,,
2015,1,1,4,F9,721,N954FR,DCA,DEN,0710,0708,0720,244,240,1476,0920,0914,0928,0,0,,,,,,
2015,1,1,4,MQ,2930,N617MQ,ALO,ORD,0710,0702,0721,80,39,234,0800,0830,0805,0,0,,,,,,
2015,1,1,4,MQ,3617,N665MQ,TLH,MIA,0710,0709,0718,83,61,402,0819,0833,0823,0,0,,,,,,
2015,1,1,4,NK,650,N507NK,TPA,DTW,0710,0707,0717,153,140,983,0937,0943,0948,0,0,,,,,,
2015,1,1,4,OO,5240,N766SK,ASE,ORD,0710,0752,0819,175,130,1013,1129,1105,1135,0,0,,0,0,30,0,0
2015,1,1,4,DL,2020,N347NB,MEM,LAX,0711,0708,0731,264,231,1619,0922,0935,0927,0,0,,,,,,
2015,1,1,4,EV,4510,N15985,RIC,EWR,0711,0708,0718,78,55,277,0813,0829,0827,0,0,,,,,,
2015,1,1,4,B6,217,N562JB,AUS,LGB,0712,0705,0720,193,175,1226,0815,0825,0818,0,0,,,,,,
2015,1,1,4,NK,604,N633NK,FLL,LGA,0712,0709,0724,168,148,1076,0952,1000,1019,0,0,,19,0,0,0,0
2015,1,1,4,AA,1506,N631AA,MIA,SJU,0713,0728,0743,153,121,1045,1044,1046,1048,0,0,,,,,,
2015,1,1,4,DL,1550,N3739P,LAS,MSP,0713,0708,0720,187,156,1299,1156,1220,1202,0,0,,,,,,
2015,1,1,4,HA,156,N484HA,HNL,OGG,0713,0717,0726,36,20,100,0746,0749,0751,0,0,,,,,,
2015,1,1,4,B6,3,N913JB,JFK,SJU,0714,0711,0728,233,181,1598,1129,1207,1133,0,0,,,,,,
2015,1,1,4,UA,230,N472UA,IAH,ORD,0715,0716,0729,163,115,925,0924,0958,0929,0,0,,,,,,
2015,1,1,4,UA,300,N818UA,CLE,SFO,0715,0715,0727,335,285,2161,0912,0950,0922,0,0,,,,,,
2015,1,1,4,US,748,N183UW,SFO,CLT,0715,0715,0729,292,260,2296,1449,1507,1458,0,0,,,,,,
2015,1,1,4,US,821,N107US,MSY,CLT,0715,0715,0727,112,78,651,0945,1007,1018,0,0,,,,,,
2015,1,1,4,UA,706,N452UA,SEA,SFO,0715,0714,0727,139,97,679,0904,0934,0907,0,0,,,,,,
